,ts_momentum_index,ts_momentum_ss,ts_mean_reversion_index,ts_mean_reversion_ss,ts_seasonality_index,ts_seasonality_ss,ts_regime_adaptive_index,xs_momentum,xs_mean_reversion,xs_seasonality,xs_residual_momentum
SUNTV,,-0.5447197598999133,,-0.7627644453950319,,0.7401055667907797,,-0.3206250845574034,-0.595264942283588,2.5209528045056877,0.7032989045537895
SYNGENE,,-0.2961477618562975,,-0.7398549205675614,,0.7371058570244404,,0.6770522737021913,0.6386694238143288,1.8355252805520919,1.237473727345538
TATACHEM,,-1.8669851490627416,,0.30418380617293994,,-2.449630787897964,,-2.3720201691040863,1.0646173763273292,0.031070486963183076,-2.8024686171379662
TATACOMM,,0.3940181730195271,,-1.2295870822442216,,0.9467836492554037,,-0.23640489045786728,-0.7626130201546402,-0.04113279191357092,0.10007376762163347
TATACONSUM,,0.30210757513434766,,1.2284129788040667,,-0.23978647369727965,,-1.160726627781697,-0.9235951115673074,-1.335175459310777,0.19996932418350485
TATAMOTORS,,1.4740755906516718,,-0.9498740633753266,,-0.23862656715192174,,0.3079761858076802,0.924818160517315,-1.6094881226864324,-1.5564247481587343
TATAPOWER,,0.18170117975400246,,-0.37770775824493585,,-0.8253418010641139,,0.32695551632217895,-0.2176347710895656,-2.2730382642323637,-0.6037125843320116
TATASTEEL,,0.0843007006496534,,0.07246433221598778,,0.7292590248169727,,-0.3697127646386249,1.0261059732807194,-0.3331673653446173,-1.9673249292976573
TCS,,0.21125918734505045,,0.4322198420990834,,-0.1261494959285873,,-1.2288648854150934,1.0611604660429281,-0.3457092621601902,-1.8095748647109366
TECHM,,0.03653754241586926,,0.2545729625871059,,-0.777229964422779,,-0.5364845166320098,0.4435484439901918,-0.32636992542338333,-1.3900221586653405
TITAN,,0.7725184645099717,,1.4334070710334799,,-0.09188887224722052,,-0.8160164345141412,0.27150536286221416,-0.3018818725667439,0.9393954968191043
TORNTPHARM,,1.6054928301684284,,1.2458281346387852,,0.08975497467361696,,0.8957470894102217,-0.6768092282507014,-1.020773695016695,1.4548669712378768
TORNTPOWER,,0.9849924418531851,,1.4389756432689707,,2.1110495488928454,,0.5842528472491173,-0.5905349642800013,2.519352312350757,0.10719302641906793
TRENT,,1.5305204540716655,,-0.7563829350148359,,2.063688035830641,,3.2675320777905923,-2.5952973474810133,2.1952622938594164,2.8724099685302056
TVSMOTOR,,0.44892025025571763,,-2.183387879024167,,2.799954036320129,,0.4162858400605918,-0.17140648306196293,1.5562274917628895,2.6363948041023675
UBL,,0.03906484738028462,,0.6363839191731292,,0.33421664213028707,,-2.410326290754704,1.0102105883943782,0.19747796107996268,0.3172616096514682
ULTRACEMCO,,-0.30203049858610026,,-0.18689090431974728,,1.4373638132032227,,-0.22128322598893563,-0.17398273547133525,1.3701097779039508,0.5038838825703251
UPL,,0.09069939383054293,,-0.5954177698672304,,1.7223698147397557,,-0.1951595550501624,-0.3066136315202117,0.6966910296954745,-0.6900874384905905
VEDL,,-1.114235574963782,,0.3051223103814976,,-1.8788598053481869,,-0.7408828102012012,0.6101281557165433,-1.4959066478769878,-0.34556978942380684
VOLTAS,,0.39022940288495,,0.6791627271906883,,1.790310705268457,,-0.09945904987779942,-0.7196628279227592,0.1324501771657379,-0.08085557821589254
WHIRLPOOL,,-0.08007703872693757,,1.5084918995989869,,0.717262940164914,,0.12292950557906034,0.17527575258615907,1.0926173626487097,-0.09395904767149289
WIPRO,,0.7043908220895234,,-1.0177296544027534,,0.6413032105832288,,1.078136542330824,-0.5134050887579393,0.22015196244294943,-1.1471827343915069
ZEEL,,0.7772664739978863,,-0.22427058491830298,,-0.2252487590700801,,-0.35692157155162685,-0.6858071654386033,0.4749956383553831,0.5113320483253786
ZYDUSLIFE,,1.3197541038962923,,-0.3603258372627561,,1.275996991250366,,1.7011977808646377,0.5411393587620266,1.6167689222697796,1.7490557323271692
